0,1,2,3,4,5,6,7,LONGITUDE,LATITUDE,ALTITUDE,FLOOR,BUILDINGID
-69.0,-65.0,-65.0,-64.0,-66.0,-59.0,-59.0,-65.0,28.0,15.0,0.0,0.0,0.0
-69.0,-64.0,-65.0,-67.0,-62.0,-63.0,-55.0,-67.0,28.0,16.0,0.0,0.0,0.0
-68.0,-66.0,-67.0,-72.0,-67.0,-65.0,-57.0,-65.0,28.0,17.0,0.0,0.0,0.0
-70.0,-67.0,-68.0,-68.0,-67.0,-62.0,-56.0,-63.0,28.0,18.0,0.0,0.0,0.0
-74.0,-68.0,-60.0,-72.0,-69.0,-61.0,-56.0,-69.0,28.0,19.0,0.0,0.0,0.0
-73.0,-64.0,-65.0,-63.0,-65.0,-61.0,-58.0,-61.0,28.0,20.0,0.0,0.0,0.0
-68.0,-64.0,-52.0,-65.0,-75.0,-69.0,-67.0,-74.0,29.0,0.0,0.0,0.0,0.0
-68.0,-65.0,-56.0,-63.0,-69.0,-69.0,-66.0,-68.0,29.0,1.0,0.0,0.0,0.0
-68.0,-60.0,-52.0,-66.0,-69.0,-68.0,-64.0,-70.0,29.0,2.0,0.0,0.0,0.0
-71.0,-62.0,-51.0,-65.0,-69.0,-67.0,-64.0,-66.0,29.0,3.0,0.0,0.0,0.0
-66.0,-62.0,-54.0,-64.0,-67.0,-66.0,-68.0,-64.0,29.0,4.0,0.0,0.0,0.0
-70.0,-58.0,-55.0,-63.0,-69.0,-69.0,-60.0,-68.0,29.0,5.0,0.0,0.0,0.0
-66.0,-63.0,-53.0,-63.0,-71.0,-65.0,-62.0,-67.0,29.0,6.0,0.0,0.0,0.0
-70.0,-61.0,-58.0,-69.0,-70.0,-63.0,-62.0,-68.0,29.0,7.0,0.0,0.0,0.0
-69.0,-65.0,-57.0,-64.0,-73.0,-67.0,-65.0,-66.0,29.0,8.0,0.0,0.0,0.0
-67.0,-61.0,-59.0,-67.0,-69.0,-66.0,-60.0,-66.0,29.0,9.0,0.0,0.0,0.0
-66.0,-63.0,-56.0,-66.0,-70.0,-63.0,-59.0,-64.0,29.0,10.0,0.0,0.0,0.0
-70.0,-65.0,-59.0,-66.0,-67.0,-66.0,-59.0,-65.0,29.0,11.0,0.0,0.0,0.0
-69.0,-64.0,-59.0,-62.0,-65.0,-62.0,-58.0,-69.0,29.0,12.0,0.0,0.0,0.0
-70.0,-66.0,-60.0,-61.0,-70.0,-60.0,-59.0,-65.0,29.0,13.0,0.0,0.0,0.0
-69.0,-66.0,-65.0,-70.0,-70.0,-61.0,-59.0,-61.0,29.0,14.0,0.0,0.0,0.0
-71.0,-66.0,-64.0,-66.0,-66.0,-59.0,-53.0,-64.0,29.0,15.0,0.0,0.0,0.0
-68.0,-65.0,-66.0,-69.0,-65.0,-63.0,-54.0,-63.0,29.0,16.0,0.0,0.0,0.0
-68.0,-66.0,-65.0,-70.0,-68.0,-63.0,-55.0,-65.0,29.0,17.0,0.0,0.0,0.0
-69.0,-66.0,-65.0,-68.0,-67.0,-59.0,-56.0,-65.0,29.0,18.0,0.0,0.0,0.0
-70.0,-70.0,-65.0,-67.0,-68.0,-60.0,-55.0,-66.0,29.0,19.0,0.0,0.0,0.0
-71.0,-69.0,-68.0,-68.0,-64.0,-62.0,-57.0,-65.0,29.0,20.0,0.0,0.0,0.0
-71.0,-58.0,-51.0,-66.0,-71.0,-70.0,-68.0,-68.0,30.0,0.0,0.0,0.0,0.0
-67.0,-63.0,-52.0,-67.0,-72.0,-67.0,-62.0,-66.0,30.0,1.0,0.0,0.0,0.0
-67.0,-62.0,-52.0,-64.0,-69.0,-69.0,-68.0,-66.0,30.0,2.0,0.0,0.0,0.0
-72.0,-63.0,-53.0,-64.0,-71.0,-67.0,-65.0,-66.0,30.0,3.0,0.0,0.0,0.0
-66.0,-64.0,-54.0,-64.0,-70.0,-66.0,-68.0,-65.0,30.0,4.0,0.0,0.0,0.0
-71.0,-65.0,-56.0,-65.0,-72.0,-68.0,-63.0,-65.0,30.0,5.0,0.0,0.0,0.0
-66.0,-64.0,-58.0,-63.0,-69.0,-62.0,-66.0,-66.0,30.0,6.0,0.0,0.0,0.0
-66.0,-64.0,-55.0,-66.0,-65.0,-61.0,-61.0,-67.0,30.0,7.0,0.0,0.0,0.0
-68.0,-64.0,-55.0,-62.0,-63.0,-64.0,-64.0,-66.0,30.0,8.0,0.0,0.0,0.0
-69.0,-63.0,-58.0,-66.0,-67.0,-66.0,-60.0,-62.0,30.0,9.0,0.0,0.0,0.0
-70.0,-64.0,-64.0,-65.0,-70.0,-63.0,-59.0,-66.0,30.0,10.0,0.0,0.0,0.0
-66.0,-62.0,-65.0,-67.0,-68.0,-62.0,-59.0,-61.0,30.0,11.0,0.0,0.0,0.0
-70.0,-68.0,-63.0,-69.0,-68.0,-61.0,-61.0,-64.0,30.0,12.0,0.0,0.0,0.0
-71.0,-66.0,-62.0,-68.0,-68.0,-65.0,-58.0,-65.0,30.0,13.0,0.0,0.0,0.0
-70.0,-65.0,-62.0,-65.0,-67.0,-62.0,-58.0,-64.0,30.0,14.0,0.0,0.0,0.0
-70.0,-65.0,-66.0,-62.0,-68.0,-60.0,-61.0,-62.0,30.0,15.0,0.0,0.0,0.0
-68.0,-66.0,-66.0,-64.0,-68.0,-63.0,-51.0,-62.0,30.0,16.0,0.0,0.0,0.0
-69.0,-64.0,-62.0,-67.0,-68.0,-64.0,-54.0,-61.0,30.0,17.0,0.0,0.0,0.0
-67.0,-70.0,-65.0,-67.0,-66.0,-61.0,-54.0,-62.0,30.0,18.0,0.0,0.0,0.0
-68.0,-66.0,-66.0,-69.0,-66.0,-62.0,-56.0,-67.0,30.0,19.0,0.0,0.0,0.0
-67.0,-70.0,-64.0,-69.0,-66.0,-63.0,-54.0,-62.0,30.0,20.0,0.0,0.0,0.0
-69.0,-63.0,-51.0,-62.0,-71.0,-66.0,-63.0,-67.0,31.0,0.0,0.0,0.0,0.0
-68.0,-63.0,-50.0,-68.0,-71.0,-68.0,-66.0,-70.0,31.0,1.0,0.0,0.0,0.0
-68.0,-58.0,-52.0,-66.0,-64.0,-66.0,-63.0,-68.0,31.0,2.0,0.0,0.0,0.0
-67.0,-61.0,-53.0,-61.0,-68.0,-67.0,-64.0,-66.0,31.0,3.0,0.0,0.0,0.0
-69.0,-58.0,-52.0,-63.0,-69.0,-66.0,-65.0,-66.0,31.0,4.0,0.0,0.0,0.0
-70.0,-62.0,-55.0,-62.0,-66.0,-70.0,-63.0,-67.0,31.0,5.0,0.0,0.0,0.0
-68.0,-66.0,-54.0,-63.0,-72.0,-63.0,-65.0,-68.0,31.0,6.0,0.0,0.0,0.0
-72.0,-61.0,-57.0,-64.0,-74.0,-65.0,-62.0,-66.0,31.0,7.0,0.0,0.0,0.0
-69.0,-65.0,-55.0,-63.0,-70.0,-64.0,-57.0,-64.0,31.0,8.0,0.0,0.0,0.0
-66.0,-66.0,-58.0,-66.0,-69.0,-64.0,-57.0,-64.0,31.0,9.0,0.0,0.0,0.0
-68.0,-66.0,-59.0,-67.0,-68.0,-66.0,-58.0,-66.0,31.0,10.0,0.0,0.0,0.0
-71.0,-68.0,-61.0,-67.0,-68.0,-61.0,-60.0,-66.0,31.0,11.0,0.0,0.0,0.0
-66.0,-64.0,-62.0,-67.0,-68.0,-64.0,-59.0,-64.0,31.0,12.0,0.0,0.0,0.0
-67.0,-67.0,-64.0,-63.0,-67.0,-66.0,-58.0,-61.0,31.0,13.0,0.0,0.0,0.0
-71.0,-66.0,-62.0,-65.0,-66.0,-61.0,-57.0,-64.0,31.0,14.0,0.0,0.0,0.0
-70.0,-63.0,-61.0,-66.0,-67.0,-63.0,-53.0,-59.0,31.0,15.0,0.0,0.0,0.0
-69.0,-69.0,-63.0,-66.0,-69.0,-65.0,-56.0,-65.0,31.0,16.0,0.0,0.0,0.0
-69.0,-63.0,-60.0,-67.0,-68.0,-65.0,-55.0,-63.0,31.0,17.0,0.0,0.0,0.0
-69.0,-65.0,-65.0,-68.0,-71.0,-60.0,-55.0,-65.0,31.0,18.0,0.0,0.0,0.0
-71.0,-67.0,-68.0,-66.0,-66.0,-63.0,-52.0,-64.0,31.0,19.0,0.0,0.0,0.0
-72.0,-69.0,-66.0,-67.0,-68.0,-65.0,-51.0,-64.0,31.0,20.0,0.0,0.0,0.0
-69.0,-63.0,-51.0,-64.0,-69.0,-66.0,-65.0,-65.0,32.0,0.0,0.0,0.0,0.0
-70.0,-63.0,-47.0,-62.0,-71.0,-64.0,-68.0,-64.0,32.0,1.0,0.0,0.0,0.0
-66.0,-61.0,-52.0,-58.0,-69.0,-65.0,-66.0,-70.0,32.0,2.0,0.0,0.0,0.0
-70.0,-63.0,-51.0,-61.0,-69.0,-68.0,-66.0,-67.0,32.0,3.0,0.0,0.0,0.0
-68.0,-61.0,-53.0,-62.0,-69.0,-70.0,-64.0,-64.0,32.0,4.0,0.0,0.0,0.0
-69.0,-68.0,-50.0,-63.0,-67.0,-69.0,-65.0,-65.0,32.0,5.0,0.0,0.0,0.0
-67.0,-67.0,-56.0,-62.0,-71.0,-68.0,-67.0,-66.0,32.0,6.0,0.0,0.0,0.0
-72.0,-65.0,-59.0,-62.0,-71.0,-63.0,-64.0,-65.0,32.0,7.0,0.0,0.0,0.0
-72.0,-65.0,-58.0,-64.0,-69.0,-68.0,-63.0,-66.0,32.0,8.0,0.0,0.0,0.0
-68.0,-63.0,-58.0,-64.0,-69.0,-63.0,-61.0,-65.0,32.0,9.0,0.0,0.0,0.0
-73.0,-63.0,-62.0,-64.0,-65.0,-64.0,-61.0,-64.0,32.0,10.0,0.0,0.0,0.0
-72.0,-65.0,-61.0,-66.0,-68.0,-68.0,-59.0,-66.0,32.0,11.0,0.0,0.0,0.0
-70.0,-64.0,-62.0,-66.0,-65.0,-63.0,-59.0,-62.0,32.0,12.0,0.0,0.0,0.0
-68.0,-67.0,-61.0,-69.0,-69.0,-62.0,-57.0,-68.0,32.0,13.0,0.0,0.0,0.0
-72.0,-70.0,-63.0,-63.0,-67.0,-61.0,-58.0,-65.0,32.0,14.0,0.0,0.0,0.0
-71.0,-66.0,-64.0,-66.0,-72.0,-64.0,-55.0,-64.0,32.0,15.0,0.0,0.0,0.0
-73.0,-67.0,-65.0,-63.0,-70.0,-64.0,-61.0,-63.0,32.0,16.0,0.0,0.0,0.0
-71.0,-67.0,-68.0,-67.0,-69.0,-62.0,-53.0,-60.0,32.0,17.0,0.0,0.0,0.0
-70.0,-67.0,-67.0,-69.0,-68.0,-63.0,-54.0,-66.0,32.0,18.0,0.0,0.0,0.0
-73.0,-66.0,-64.0,-67.0,-69.0,-63.0,-53.0,-62.0,32.0,19.0,0.0,0.0,0.0
-71.0,-68.0,-64.0,-66.0,-70.0,-63.0,-52.0,-62.0,32.0,20.0,0.0,0.0,0.0
-67.0,-65.0,-50.0,-60.0,-70.0,-68.0,-63.0,-69.0,33.0,0.0,0.0,0.0,0.0
-66.0,-60.0,-50.0,-66.0,-68.0,-71.0,-70.0,-62.0,33.0,1.0,0.0,0.0,0.0
-70.0,-64.0,-51.0,-61.0,-68.0,-66.0,-60.0,-68.0,33.0,2.0,0.0,0.0,0.0
-71.0,-64.0,-54.0,-60.0,-64.0,-65.0,-63.0,-68.0,33.0,3.0,0.0,0.0,0.0
-67.0,-67.0,-52.0,-64.0,-70.0,-67.0,-62.0,-67.0,33.0,4.0,0.0,0.0,0.0
-70.0,-69.0,-56.0,-63.0,-71.0,-69.0,-65.0,-66.0,33.0,5.0,0.0,0.0,0.0
-67.0,-67.0,-57.0,-64.0,-68.0,-67.0,-60.0,-63.0,33.0,6.0,0.0,0.0,0.0
-70.0,-62.0,-57.0,-62.0,-70.0,-63.0,-60.0,-60.0,33.0,7.0,0.0,0.0,0.0
-66.0,-63.0,-58.0,-65.0,-66.0,-64.0,-61.0,-68.0,33.0,8.0,0.0,0.0,0.0
-71.0,-63.0,-60.0,-63.0,-66.0,-63.0,-57.0,-64.0,33.0,9.0,0.0,0.0,0.0
-68.0,-62.0,-59.0,-61.0,-73.0,-64.0,-59.0,-65.0,33.0,10.0,0.0,0.0,0.0
-67.0,-65.0,-57.0,-66.0,-73.0,-67.0,-58.0,-64.0,33.0,11.0,0.0,0.0,0.0
-66.0,-65.0,-63.0,-63.0,-72.0,-67.0,-58.0,-62.0,33.0,12.0,0.0,0.0,0.0
-68.0,-63.0,-63.0,-66.0,-70.0,-63.0,-55.0,-61.0,33.0,13.0,0.0,0.0,0.0
-68.0,-65.0,-63.0,-66.0,-69.0,-66.0,-55.0,-66.0,33.0,14.0,0.0,0.0,0.0
-70.0,-65.0,-61.0,-63.0,-69.0,-65.0,-55.0,-62.0,33.0,15.0,0.0,0.0,0.0
-66.0,-67.0,-65.0,-67.0,-71.0,-65.0,-55.0,-65.0,33.0,16.0,0.0,0.0,0.0
-65.0,-65.0,-64.0,-65.0,-67.0,-64.0,-55.0,-63.0,33.0,17.0,0.0,0.0,0.0
-69.0,-68.0,-65.0,-66.0,-71.0,-64.0,-57.0,-66.0,33.0,18.0,0.0,0.0,0.0
-72.0,-69.0,-69.0,-68.0,-71.0,-63.0,-53.0,-62.0,33.0,19.0,0.0,0.0,0.0
-73.0,-69.0,-65.0,-69.0,-69.0,-65.0,-56.0,-63.0,33.0,20.0,0.0,0.0,0.0
-68.0,-63.0,-54.0,-61.0,-70.0,-70.0,-63.0,-69.0,34.0,0.0,0.0,0.0,0.0
-69.0,-69.0,-49.0,-67.0,-70.0,-69.0,-67.0,-65.0,34.0,1.0,0.0,0.0,0.0
-70.0,-64.0,-52.0,-63.0,-69.0,-63.0,-65.0,-67.0,34.0,2.0,0.0,0.0,0.0
-72.0,-62.0,-49.0,-62.0,-68.0,-69.0,-62.0,-63.0,34.0,3.0,0.0,0.0,0.0
-69.0,-61.0,-52.0,-62.0,-69.0,-66.0,-62.0,-68.0,34.0,4.0,0.0,0.0,0.0
-72.0,-66.0,-55.0,-64.0,-75.0,-63.0,-63.0,-65.0,34.0,5.0,0.0,0.0,0.0
-74.0,-66.0,-56.0,-62.0,-69.0,-67.0,-64.0,-62.0,34.0,6.0,0.0,0.0,0.0
-72.0,-65.0,-59.0,-63.0,-72.0,-62.0,-59.0,-69.0,34.0,7.0,0.0,0.0,0.0
-71.0,-69.0,-58.0,-66.0,-70.0,-65.0,-64.0,-67.0,34.0,8.0,0.0,0.0,0.0
-70.0,-63.0,-59.0,-61.0,-73.0,-66.0,-62.0,-67.0,34.0,9.0,0.0,0.0,0.0
-69.0,-68.0,-60.0,-61.0,-71.0,-63.0,-59.0,-61.0,34.0,10.0,0.0,0.0,0.0
-67.0,-65.0,-60.0,-62.0,-72.0,-64.0,-62.0,-63.0,34.0,11.0,0.0,0.0,0.0
-67.0,-65.0,-62.0,-66.0,-74.0,-63.0,-62.0,-67.0,34.0,12.0,0.0,0.0,0.0
-69.0,-69.0,-61.0,-66.0,-72.0,-67.0,-56.0,-62.0,34.0,13.0,0.0,0.0,0.0
-70.0,-65.0,-63.0,-68.0,-70.0,-65.0,-59.0,-60.0,34.0,14.0,0.0,0.0,0.0
-68.0,-67.0,-60.0,-66.0,-70.0,-63.0,-54.0,-62.0,34.0,15.0,0.0,0.0,0.0
-71.0,-68.0,-64.0,-66.0,-72.0,-66.0,-53.0,-66.0,34.0,16.0,0.0,0.0,0.0
-71.0,-65.0,-65.0,-65.0,-68.0,-62.0,-53.0,-65.0,34.0,17.0,0.0,0.0,0.0
-71.0,-70.0,-64.0,-68.0,-66.0,-63.0,-53.0,-62.0,34.0,18.0,0.0,0.0,0.0
-72.0,-69.0,-61.0,-71.0,-67.0,-64.0,-49.0,-62.0,34.0,19.0,0.0,0.0,0.0
-74.0,-70.0,-68.0,-68.0,-71.0,-67.0,-54.0,-63.0,34.0,20.0,0.0,0.0,0.0
-70.0,-67.0,-55.0,-62.0,-70.0,-69.0,-67.0,-66.0,35.0,0.0,0.0,0.0,0.0
-72.0,-60.0,-56.0,-61.0,-71.0,-68.0,-67.0,-65.0,35.0,1.0,0.0,0.0,0.0
-73.0,-61.0,-54.0,-61.0,-69.0,-68.0,-65.0,-65.0,35.0,2.0,0.0,0.0,0.0
-72.0,-66.0,-51.0,-58.0,-70.0,-70.0,-65.0,-64.0,35.0,3.0,0.0,0.0,0.0
-71.0,-68.0,-53.0,-60.0,-68.0,-65.0,-62.0,-67.0,35.0,4.0,0.0,0.0,0.0
-70.0,-63.0,-57.0,-59.0,-68.0,-67.0,-66.0,-63.0,35.0,5.0,0.0,0.0,0.0
-71.0,-64.0,-59.0,-65.0,-72.0,-64.0,-64.0,-60.0,35.0,6.0,0.0,0.0,0.0
-68.0,-64.0,-55.0,-58.0,-74.0,-65.0,-61.0,-68.0,35.0,7.0,0.0,0.0,0.0
-67.0,-64.0,-60.0,-62.0,-70.0,-69.0,-64.0,-64.0,35.0,8.0,0.0,0.0,0.0
-71.0,-67.0,-59.0,-62.0,-70.0,-69.0,-60.0,-65.0,35.0,9.0,0.0,0.0,0.0
-71.0,-68.0,-61.0,-62.0,-72.0,-65.0,-61.0,-62.0,35.0,10.0,0.0,0.0,0.0
-71.0,-66.0,-61.0,-64.0,-70.0,-65.0,-60.0,-65.0,35.0,11.0,0.0,0.0,0.0
-69.0,-70.0,-63.0,-66.0,-69.0,-66.0,-54.0,-61.0,35.0,12.0,0.0,0.0,0.0
-66.0,-66.0,-64.0,-65.0,-71.0,-64.0,-57.0,-62.0,35.0,13.0,0.0,0.0,0.0
-70.0,-68.0,-64.0,-68.0,-67.0,-65.0,-59.0,-62.0,35.0,14.0,0.0,0.0,0.0
-73.0,-66.0,-63.0,-67.0,-71.0,-69.0,-57.0,-62.0,35.0,15.0,0.0,0.0,0.0
-69.0,-67.0,-64.0,-67.0,-66.0,-64.0,-54.0,-60.0,35.0,16.0,0.0,0.0,0.0
-67.0,-67.0,-60.0,-67.0,-70.0,-66.0,-53.0,-62.0,35.0,17.0,0.0,0.0,0.0
-71.0,-68.0,-68.0,-66.0,-68.0,-67.0,-56.0,-60.0,35.0,18.0,0.0,0.0,0.0
-67.0,-71.0,-66.0,-68.0,-68.0,-64.0,-54.0,-61.0,35.0,19.0,0.0,0.0,0.0
-69.0,-67.0,-67.0,-65.0,-70.0,-64.0,-53.0,-58.0,35.0,20.0,0.0,0.0,0.0
-68.0,-63.0,-55.0,-60.0,-70.0,-66.0,-66.0,-67.0,36.0,0.0,0.0,0.0,0.0
-66.0,-64.0,-54.0,-60.0,-68.0,-66.0,-64.0,-65.0,36.0,1.0,0.0,0.0,0.0
-69.0,-66.0,-52.0,-59.0,-71.0,-68.0,-68.0,-65.0,36.0,2.0,0.0,0.0,0.0
-70.0,-63.0,-54.0,-59.0,-68.0,-69.0,-63.0,-66.0,36.0,3.0,0.0,0.0,0.0
-67.0,-65.0,-53.0,-65.0,-72.0,-69.0,-64.0,-64.0,36.0,4.0,0.0,0.0,0.0
-67.0,-67.0,-57.0,-65.0,-68.0,-69.0,-63.0,-66.0,36.0,5.0,0.0,0.0,0.0
-71.0,-68.0,-57.0,-60.0,-69.0,-65.0,-65.0,-63.0,36.0,6.0,0.0,0.0,0.0
-68.0,-63.0,-55.0,-62.0,-73.0,-62.0,-66.0,-64.0,36.0,7.0,0.0,0.0,0.0
-72.0,-66.0,-58.0,-60.0,-71.0,-68.0,-63.0,-63.0,36.0,8.0,0.0,0.0,0.0
-69.0,-61.0,-61.0,-61.0,-72.0,-65.0,-64.0,-63.0,36.0,9.0,0.0,0.0,0.0
-70.0,-69.0,-64.0,-59.0,-71.0,-62.0,-62.0,-60.0,36.0,10.0,0.0,0.0,0.0
-73.0,-71.0,-60.0,-66.0,-69.0,-68.0,-56.0,-65.0,36.0,11.0,0.0,0.0,0.0
-68.0,-65.0,-61.0,-62.0,-68.0,-68.0,-58.0,-64.0,36.0,12.0,0.0,0.0,0.0
-71.0,-64.0,-62.0,-67.0,-72.0,-67.0,-58.0,-63.0,36.0,13.0,0.0,0.0,0.0
-75.0,-66.0,-59.0,-62.0,-69.0,-61.0,-58.0,-57.0,36.0,14.0,0.0,0.0,0.0
-70.0,-66.0,-64.0,-62.0,-72.0,-62.0,-57.0,-62.0,36.0,15.0,0.0,0.0,0.0
-73.0,-69.0,-62.0,-64.0,-67.0,-68.0,-56.0,-61.0,36.0,16.0,0.0,0.0,0.0
-70.0,-69.0,-65.0,-62.0,-67.0,-64.0,-53.0,-60.0,36.0,17.0,0.0,0.0,0.0
-71.0,-68.0,-63.0,-64.0,-68.0,-66.0,-57.0,-57.0,36.0,18.0,0.0,0.0,0.0
-70.0,-67.0,-63.0,-68.0,-73.0,-65.0,-53.0,-55.0,36.0,19.0,0.0,0.0,0.0
-71.0,-71.0,-67.0,-66.0,-71.0,-64.0,-54.0,-60.0,36.0,20.0,0.0,0.0,0.0
-73.0,-66.0,-52.0,-60.0,-70.0,-71.0,-66.0,-67.0,37.0,0.0,0.0,0.0,0.0
-66.0,-64.0,-59.0,-60.0,-72.0,-67.0,-64.0,-67.0,37.0,1.0,0.0,0.0,0.0
-68.0,-64.0,-56.0,-61.0,-73.0,-66.0,-62.0,-63.0,37.0,2.0,0.0,0.0,0.0
-69.0,-63.0,-55.0,-59.0,-69.0,-69.0,-70.0,-63.0,37.0,3.0,0.0,0.0,0.0
-68.0,-66.0,-57.0,-61.0,-69.0,-71.0,-67.0,-68.0,37.0,4.0,0.0,0.0,0.0
-71.0,-66.0,-58.0,-65.0,-70.0,-65.0,-67.0,-64.0,37.0,5.0,0.0,0.0,0.0
-74.0,-68.0,-59.0,-57.0,-73.0,-69.0,-63.0,-66.0,37.0,6.0,0.0,0.0,0.0
-68.0,-66.0,-61.0,-60.0,-70.0,-63.0,-61.0,-61.0,37.0,7.0,0.0,0.0,0.0
-77.0,-63.0,-59.0,-60.0,-72.0,-70.0,-60.0,-65.0,37.0,8.0,0.0,0.0,0.0
-70.0,-69.0,-63.0,-58.0,-70.0,-66.0,-61.0,-64.0,37.0,9.0,0.0,0.0,0.0
-73.0,-68.0,-59.0,-64.0,-72.0,-66.0,-58.0,-61.0,37.0,10.0,0.0,0.0,0.0
-74.0,-68.0,-63.0,-63.0,-72.0,-68.0,-62.0,-64.0,37.0,11.0,0.0,0.0,0.0
-73.0,-66.0,-62.0,-62.0,-71.0,-68.0,-62.0,-61.0,37.0,12.0,0.0,0.0,0.0
-70.0,-68.0,-61.0,-58.0,-70.0,-62.0,-58.0,-63.0,37.0,13.0,0.0,0.0,0.0
-73.0,-71.0,-63.0,-64.0,-70.0,-63.0,-60.0,-59.0,37.0,14.0,0.0,0.0,0.0
-69.0,-72.0,-65.0,-61.0,-69.0,-65.0,-57.0,-60.0,37.0,15.0,0.0,0.0,0.0
-69.0,-67.0,-62.0,-64.0,-70.0,-64.0,-56.0,-60.0,37.0,16.0,0.0,0.0,0.0
-72.0,-66.0,-61.0,-65.0,-72.0,-68.0,-56.0,-60.0,37.0,17.0,0.0,0.0,0.0
-70.0,-62.0,-64.0,-67.0,-71.0,-67.0,-60.0,-60.0,37.0,18.0,0.0,0.0,0.0
-70.0,-65.0,-65.0,-68.0,-71.0,-70.0,-55.0,-59.0,37.0,19.0,0.0,0.0,0.0
-73.0,-73.0,-66.0,-69.0,-69.0,-68.0,-55.0,-59.0,37.0,20.0,0.0,0.0,0.0
-73.0,-70.0,-59.0,-59.0,-73.0,-68.0,-65.0,-66.0,38.0,0.0,0.0,0.0,0.0
-71.0,-62.0,-55.0,-62.0,-71.0,-71.0,-64.0,-69.0,38.0,1.0,0.0,0.0,0.0
-71.0,-65.0,-57.0,-59.0,-68.0,-70.0,-70.0,-63.0,38.0,2.0,0.0,0.0,0.0
-69.0,-68.0,-55.0,-59.0,-76.0,-67.0,-61.0,-68.0,38.0,3.0,0.0,0.0,0.0
-73.0,-64.0,-57.0,-58.0,-71.0,-69.0,-63.0,-65.0,38.0,4.0,0.0,0.0,0.0
-68.0,-67.0,-57.0,-57.0,-70.0,-69.0,-62.0,-70.0,38.0,5.0,0.0,0.0,0.0
-70.0,-67.0,-57.0,-56.0,-70.0,-65.0,-64.0,-64.0,38.0,6.0,0.0,0.0,0.0
-73.0,-67.0,-59.0,-60.0,-71.0,-68.0,-61.0,-65.0,38.0,7.0,0.0,0.0,0.0
-70.0,-64.0,-58.0,-61.0,-72.0,-65.0,-62.0,-61.0,38.0,8.0,0.0,0.0,0.0
-70.0,-69.0,-57.0,-64.0,-72.0,-66.0,-59.0,-62.0,38.0,9.0,0.0,0.0,0.0
-70.0,-66.0,-60.0,-61.0,-66.0,-66.0,-61.0,-59.0,38.0,10.0,0.0,0.0,0.0
-74.0,-63.0,-60.0,-61.0,-70.0,-66.0,-65.0,-63.0,38.0,11.0,0.0,0.0,0.0
-69.0,-66.0,-61.0,-66.0,-70.0,-66.0,-61.0,-60.0,38.0,12.0,0.0,0.0,0.0
-70.0,-67.0,-63.0,-63.0,-73.0,-69.0,-59.0,-61.0,38.0,13.0,0.0,0.0,0.0
-72.0,-68.0,-63.0,-67.0,-74.0,-70.0,-61.0,-59.0,38.0,14.0,0.0,0.0,0.0
-74.0,-67.0,-64.0,-66.0,-72.0,-67.0,-59.0,-60.0,38.0,15.0,0.0,0.0,0.0
-71.0,-67.0,-62.0,-65.0,-66.0,-67.0,-61.0,-61.0,38.0,16.0,0.0,0.0,0.0
-70.0,-70.0,-64.0,-64.0,-68.0,-65.0,-60.0,-58.0,38.0,17.0,0.0,0.0,0.0
-70.0,-73.0,-64.0,-61.0,-74.0,-69.0,-53.0,-61.0,38.0,18.0,0.0,0.0,0.0
-69.0,-68.0,-64.0,-68.0,-70.0,-69.0,-59.0,-58.0,38.0,19.0,0.0,0.0,0.0
-74.0,-70.0,-64.0,-64.0,-68.0,-63.0,-60.0,-58.0,38.0,20.0,0.0,0.0,0.0
-69.0,-65.0,-59.0,-55.0,-73.0,-70.0,-69.0,-65.0,39.0,0.0,0.0,0.0,0.0
-72.0,-67.0,-56.0,-57.0,-74.0,-65.0,-68.0,-65.0,39.0,1.0,0.0,0.0,0.0
-75.0,-67.0,-56.0,-58.0,-71.0,-70.0,-65.0,-66.0,39.0,2.0,0.0,0.0,0.0
-70.0,-68.0,-62.0,-57.0,-71.0,-70.0,-66.0,-64.0,39.0,3.0,0.0,0.0,0.0
-71.0,-65.0,-55.0,-55.0,-74.0,-70.0,-66.0,-66.0,39.0,4.0,0.0,0.0,0.0
-69.0,-67.0,-56.0,-58.0,-74.0,-71.0,-64.0,-65.0,39.0,5.0,0.0,0.0,0.0
-69.0,-66.0,-60.0,-60.0,-70.0,-69.0,-64.0,-58.0,39.0,6.0,0.0,0.0,0.0
-70.0,-71.0,-61.0,-61.0,-72.0,-72.0,-60.0,-61.0,39.0,7.0,0.0,0.0,0.0
-67.0,-66.0,-59.0,-59.0,-68.0,-69.0,-65.0,-64.0,39.0,8.0,0.0,0.0,0.0
-71.0,-66.0,-66.0,-61.0,-70.0,-70.0,-65.0,-62.0,39.0,9.0,0.0,0.0,0.0
-67.0,-68.0,-60.0,-61.0,-68.0,-63.0,-65.0,-61.0,39.0,10.0,0.0,0.0,0.0
-72.0,-66.0,-57.0,-63.0,-72.0,-66.0,-59.0,-63.0,39.0,11.0,0.0,0.0,0.0
-72.0,-70.0,-61.0,-65.0,-70.0,-68.0,-60.0,-63.0,39.0,12.0,0.0,0.0,0.0
-71.0,-68.0,-63.0,-63.0,-67.0,-67.0,-58.0,-60.0,39.0,13.0,0.0,0.0,0.0
-69.0,-70.0,-63.0,-63.0,-73.0,-66.0,-58.0,-58.0,39.0,14.0,0.0,0.0,0.0
-72.0,-69.0,-67.0,-66.0,-71.0,-62.0,-61.0,-58.0,39.0,15.0,0.0,0.0,0.0
